"2116","Бежецк","Bezheck","Бе","Be","3001"
"2117","Белый","Belyj","Бл","Bl","3001"
"2118","Бологое","Bologoe","Бо","Bo","3001"
"2119","Весьегонск","Vesjegonsk","Ве","Ve","3001"
"2121","Западная Двина","Zapadnaja Dvina","ЗД","ZD","3001"
"2122","Зубцов","Zubcov","Зу","Zu","3001"
"2123","Калязин","Kaljazin","Кл","Kl","3001"
"2124","Кашин","Kashin","Кш","Ks","3001"
"2126","Конаково","Konakovo","Ко","Ko","3001"
"2127","Красный Холм","Krasnyj Kholm","КХ","KK","3001"
"2128","Кувшиново","Kuvshinovo","Ку","Ku","3001"
"2129","Лихославль","Likhoslavl","Ли","Li","3001"
"2131","Осташков","Ostashkov","Ос","Os","3001"
"2133","Старица","Starica","Ст","St","3001"
"2135","Торопец","Toropec","Тр","Tr","3001"
"2136","Удомля","Udomlja","Уд","Ud","3001"
"2137","Томская","Tomskaja","ТО","TO","3007"
"2139","Кедровый","Kedrovyj","Ке","Ke","3007"
"2140","Северск","Seversk","Се","Se","3007"
"2141","Стрежевой","Strezhevoj","Ст","St","3007"
"2142","Асино","Asino","Ас","As","3007"
"2143","Колпашево","Kolpashevo","Ко","Ko","3007"
"2144","Тульская","Tulskaja","ТО","TO","3001"
"2146","Донской","Donskoj","До","Do","3001"
"2147","Алексин","Alexin","Ал","Al","3001"
"2148","Белев","Belev","Бе","Be","3001"
"2149","Богородицк","Bogorodick","Бо","Bo","3001"
"2150","Венев","Venev","Ве","Ve","3001"
"2151","Ефремов","Efremov","Еф","Ef","3001"
"2152","Кимовск","Kimovsk","Ки","Ki","3001"
"2153","Киреевск","Kireevsk","Кр","Kr","3001"
"2154","Болохово","Bolokhovo","Бл","Bl","3001"
"2155","Липки","Lipki","Ли","Li","3001"
"2157","Сокольники","Sokolniki","Со","So","3001"
"2158","Плавск","Plavsk","Пл","Pl","3001"
"2159","Суворов","Suvorov","Су","Su","3001"
"2160","Чекалин","Chekalin","Че","Ch","3001"
"2161","Узловая","Uzlovaja","Уз","Uz","3001"
"2162","Щекино","Shchekino","Ще","Sh","3001"
"2163","Советск","Sovetsk","Св","Sv","3001"
"2164","Ясногорск","Jasnogorsk","Яс","Ja","3001"
"2165","Тюменская","Tjumenskaja","ТО","TO","3006"
"2167","Тобольск","Tobolsk","То","To","3006"
"2168","Заводоуковск","Zavodoukovsk","За","Za","3006"
"2169","Ишим","Ishim","Иш","Is","3006"
"2170","Ялуторовск","Jalutorovsk","Ял","Ja","3006"
"2171","Ульяновская","Uljanovskaja","УО","UO","3003"
"2174","Барыш","Barysh","Ба","Ba","3003"
"2175","Новоульяновск","Novouljanovsk","Но","No","3003"
"2177","Инза","Inza","Ин","In","3003"
"2178","Сенгилей","Sengilej","Се","Se","3003"
"2179","Челябинская","Cheljabinskaja","ЧО","CO","3006"
"2182","Златоуст","Zlatoust","Зл","Zl","3006"
"2183","Карабаш","Karabash","Ка","Ka","3006"
"2184","Копейск","Kopejsk","Ко","Ko","3006"
"2185","Кыштым","Kyshtym","Кы","Ky","3006"
"2186","Магнитогорск","Magnitogorsk","Ма","Ma","3006"
"2187","Миасс","Miass","Ми","Mi","3006"
"2188","Озерск","Ozersk","Оз","Oz","3006"
"2190","Трехгорный","Trekhgornyj","Те","Te","3006"
"2191","Усть-Катав","Ust-Katav","УК","UK","3006"
"2192","Южноуральск","Juzhnouralsk","Юж","Ju","3006"
"2196","Чебаркуль","Chebarkul","Чб","Cb","3006"
"2197","Троицк","Troick","Тр","Tr","3006"
"2198","Миньяр","Minjar","Мн","Mn","3006"
"2199","Сим","Sim","Си","Si","3006"
"2200","Аша","Asha","Аш","As","3006"
"2201","Карталы","Kartaly","Кр","Kr","3006"
"2202","Касли","Kasli","Кс","Ks","3006"
"2203","Юрюзань","Jurjuzan","Юр","Jr","3006"
"2204","Катав-Ивановск","Katav-Ivanovsk","КИ","KI","3006"
"2205","Бакал","Bakal","Ба","Ba","3006"
"2206","Сатка","Satka","Са","Sa","3006"
"2207","Верхнеуральск","Verkhneuralsk","Ве","Ve","3006"
"2208","Куса","Kusa","Ку","Ku","3006"
"2209","Нязепетровск","Njazepetrovsk","Ня","Nj","3006"
"2212","Еманжелинск","Emanzhelinsk","Ем","Em","3006"
"2213","Коркино","Korkino","Кк","Kk","3006"
"2214","Пласт","Plast","Пл","Pl","3006"
"2215","Забайкальский","Zabajkalskij","ЗК","ZK","3007"
"2216","Читинская","Chitinskaja","ЧО","CO","3007"
"2217","Чита","Chita","Чи","Ch","3007"
"2219","Балей","Balej","Ба","Ba","3007"
"2220","Борзя","Borzja","Бо","Bo","3007"
"2221","Краснокаменск","Krasnokamensk","Кр","Kr","3007"
"2222","Могоча","Mogocha","Мо","Mo","3007"
"2223","Нерчинск","Nerchinsk","Не","Ne","3007"
"2224","Петровск-Забайкальский","Petrovsk-Zabajkalskij","ПЗ","PZ","3007"
"2225","Сретенск","Sretensk","Ср","Sr","3007"
"2226","Хилок","Khilok","Хи","Kh","3007"
"2227","Шилка","Shilka","Ши","Sh","3007"
"2228","Агинский Бурятский","Aginskij Burjatskij","АБ","AB","3007"
"2229","Ярославская","Jaroslavskaja","ЯО","JO","3001"
"2232","Гаврилов-Ям","Gavrilov-Jam","ГЯ","GJ","3001"
"2233","Данилов","Danilov","Да","Da","3001"
"2234","Любим","Ljubim","Лю","Lj","3001"
"2235","Мышкин","Myshkin","Мы","My","3001"
"2236","Пошехонье","Poshekhonje","По","Po","3001"
"2237","Ростов","Rostov","Ро","Ro","3001"
"2239","Тутаев","Tutaev","Ту","Tu","3001"
"2240","Углич","Uglich","Уг","Ug","3001"
"2243","Зеленоград","Zelenograd","Зе","Ze","3001"
"2244","Щербинка","Shcherbinka","Ще","Sh","3001"
"2245","Троицк","Troick","Тр","Tr","3001"
"2247","Московский","Moskovskij","Мс","Ms","3001"
"2249","Ленинград","Leningrad","Ле","Le","3002"
"2250","Зеленогорск","Zelenogorsk","Зе","Ze","3002"
"2251","Колпино","Kolpino","Ко","Ko","3002"
"2252","Красное Село","Krasnoe Selo","КС","KS","3002"
"2253","Кронштадт","Kronshtadt","Кр","Kr","3002"
"2254","Ломоносов","Lomonosov","Ло","Lo","3002"
"2255","Павловск","Pavlovsk","Па","Pa","3002"
"2256","Петергоф","Petergof","Пе","Pe","3002"
"2257","Петродворец","Petrodvorec","Пт","Pt","3002"
"2258","Пушкин","Pushkin","Пу","Pu","3002"
"2259","Сестрорецк","Sestroreck","Се","Se","3002"
"2260","Еврейская","Evrejskaja","ЕА","EA","3008"
"2263","Облучье","Obluchje","Об","Ob","3008"
"2266","Коми-Пермяцкий","Komi-Permjackij","КП","KP","3003"
"2268","Ненецкий","Neneckij","НА",\N,"3002"
"2269","Нарьян-Мар","Narjan-Mar","НМ","NM","3002"
"2271","Дудинка","Dudinka","Ду","Du","3004"
"2275","Ханты-Мансийский","Khanty-Mansijskij","ХА","KA","3006"
"2277","Когалым","Kogalym","Ко","Ko","3006"
"2278","Лангепас","Langepas","Ла","La","3006"
"2279","Мегион","Megion","Ме","Me","3006"
"2281","Покачи","Pokachi","По","Po","3006"
"2282","Пыть-Ях","Pyt-Jakh","ПЯ","PJ","3006"
"2283","Урай","Uraj","Ур","Ur","3006"
"2284","Сургут","Surgut","Су","Su","3006"
"2285","Нижневартовск","Nizhnevartovsk","Ни","Ni","3006"
"2286","Белоярский","Belojarskij","Бе","Be","3006"
"2287","Нефтеюганск","Neftejugansk","Не","Ne","3006"
"2288","Радужный","Raduzhnyj","Ра","Ra","3006"
"2289","Югорск","Jugorsk","Юг","Ju","3006"
"2290","Советский","Sovetskij","Со","So","3006"
"2291","Лянтор","Ljantor","Ля","Lj","3006"
"2292","Чукотский","Chukotskij","ЧА","CA","3008"
"2293","Анадырь","Anadyr","Ан","An","3008"
"2294","Билибино","Bilibino","Би","Bi","3008"
"2295","Певек","Pevek","Пе","Pe","3008"
"2296","Эвенкийский","Evenkijskij","ЭА","EA","3006"
"2297","Ямало-Ненецкий","Jamalo-Neneckij","ЯН","JN","3006"
"2298","Салехард","Salekhard","Са","Sa","3006"
"2299","Губкинский","Gubkinskij","Гу","Gu","3006"
"2300","Лабытнанги","Labytnangi","Ла","La","3006"
"2301","Муравленко","Muravlenko","Му","Mu","3006"
"2302","Надым","Nadym","На","Na","3006"
"2303","Новый Уренгой","Novyj Urengoj","НУ","NU","3006"
"2304","Ноябрьск","Nojabrsk","Но","No","3006"
"2305","Тарко-Сале","Tarko-Sale","ТС","TS","3006"
"2400","Крым","Krym","КР","KR","3004"
"2401","Симферополь","Simferopol","Си","Si","3004"
"2402","Севастополь","Sevastopol","Се","Se","3004"
"2403","Феодосия","Feodosia","Фе","Fe","3004"
"2404","Ялта","Jalta","Ял","Ja","3004"
"2405","Керчь","Kerch","Ке","Ke","3004"
"2406","Джанкой","Dzhankoj","Дж","Dz","3004"
"2407","Алушта","Alushta","Ал","Al","3004"
"2408","Красноперекопск","Krasnoperekopsk","Кр","Kr","3004"
"2409","Евпатория","Evpatoria","Ев","Ev","3004"
"2410","Бахчисарай","Bakhchisaraj","Ба","Ba","3004"
"2411","Старый Крым","Staryj Krym","СК","SK","3004"
"2412","Белогорск","Belogorsk","Бе","Be","3004"
"2413","Саки","Saki","Са","Sa","3004"
"2414","Гурзуф","Gurzuf","Гу","Gu","3004"
"3000","Адыгея","Adygeja","АР","AR","3004"
"3001","Центральный","Tsentralnyj","Це","Ts","3001"
"3002","Северо-Западный","Severo-Zapadnyj","СЗ","SZ","3002"
"3003","Приволжский","Privolzhskij","Пр","Pr","3003"
"3004","Южный","Juzhnyj","Юж","Ju","3004"
"3005","Северо-Кавказский","Severo-Kavkazskij","СК","SK","3005"
"3006","Уральский","Uralskij","Ур","Ur","3006"
"3007","Сибирский","Sibirskij","Си","Si","3007"
"3008","Дальневосточный","Dalnevostochnyj","Да","Da","3008"
"3100","Тульский","Tulskij","Ту","Tu","3004"
"3101","Каменномостский","Kamennomostskij","Ка","Ka","3004"
"3102","Энем","Enem","Эн","En","3004"
"3103","Яблоновский","Jablonovskij","Яб","Ja","3004"
"3104","Тлюстенхабль","Tljustenkhabl","Тл","Tl","3004"
"3105","Золото","Zoloto","Зо","Zo","3003"
"3106","Приютово","Prijutovo","Пр","Pr","3003"
"3107","Караидельский","Karaidelskij","Ка","Ka","3003"
"3108","Заречный","Zarechnyj","Зр","Zr","3007"
"3109","Зеленый","Zelenyj","Зе","Ze","3007"
"3110","Джида","Dzhida","Дж","Dz","3007"
"3111","Заиграево","Zaigraevo","Зи","Zi","3007"
"3112","Звездный","Zvezdnyj","Зв","Zv","3007"
"3113","Онохой","Onokhoj","Он","On","3007"
"3114","Каменск","Kamensk","Ка","Ka","3007"
"3115","Селенгинск","Selenginsk","Сл","Sl","3007"
"3116","Наушки","Naushki","На","Na","3007"
"3117","Таксимо","Taximo","Та","Ta","3007"
"3118","Северомуйск","Severomujsk","Св","Sv","3007"
"3119","Нижнеангарск","Nizhneangarsk","Ни","Ni","3007"
"3120","Кичера","Kichera","Ки","Ki","3007"
"3121","Новый Уоян","Novyj Uojan","НУ","NU","3007"
"3122","Янчукан","Janchukan","Ян","Ja","3007"
"3123","Усть-Баргузин","Ust-Barguzin","УБ","UB","3007"
"3124","Альбурикент","Alburikent","Ал","Al","3005"
"3125","Кяхулай","Kjakhulaj","Кя","Kj","3005"
"3126","Ленинкент","Leninkent","Ле","Le","3005"
"3127","Сулак","Sulak","Су","Su","3005"
"3128","Тарки","Tarki","Та","Ta","3005"
"3129","Шамхал","Shamkhal","Ша","Sh","3005"
"3130","Семендер","Semender","Се","Se","3005"
"3131","Ачису","Achisu","Ач","Ac","3005"
"3132","Кирпичный","Kirpichnyj","Кр","Kr","3005"
"3133","Бавтугай","Bavtugaj","Ба","Ba","3005"
"3135","Новый Сулак","Novyj Sulak","НС","NS","3005"
"3136","Ханар","Khanar","Хн","Kn","3005"
"3137","Комсомольский","Komsomolskij","Ко","Ko","3005"
"3138","Белиджи","Belidzhi","Бе","Be","3005"
"3139","Мамедкала","Mamedkala","Мм","Mm","3005"
"3140","Дубки","Dubki","Ду","Du","3005"
"3141","Манас","Manas","Мн","Mn","3005"
"3142","Ачи-Су","Achi-Su","АС","AS","3005"
"3143","Тюбе","Tjube","Тю","Tj","3005"
"3144","Шамилькала","Shamilkala","Шм","Sm","3005"
"3145","Адиюх","Adijukh","Ад","Ad","3005"
"3146","Залукокоаже","Zalukokoazhe","За","Za","3005"
"3147","Кашхатау","Kashkhatau","Ка","Ka","3005"
"3148","Орджоникидзевский","Ordzhonikidzevskij","Ор","Or","3005"
"3149","Новый Карачай","Novyj Karachaj","НК","NK","3005"
"3150","Правокубанский","Pravokubanskij","Пр","Pr","3005"
"3151","Эльбрусский","Elbrusskij","Эл","El","3005"
"3152","Ударный","Udarnyj","Уд","Ud","3005"
"3153","Медногорский","Mednogorskij","Ме","Me","3005"
"3154","Вяртсиля","Vjartsilja","Вя","Vj","3002"
"3155","Хелюля","Kheljulja","Хе","Kh","3002"
"3156","Калевала","Kalevala","Ка","Ka","3002"
"3157","Лоухи","Loukhi","Ло","Lo","3002"
"3158","Пяозерский","Pjaozerskij","Пя","Pj","3002"
"3159","Чупа","Chupa","Чу","Ch","3002"
"3160","Пиндуши","Pindushi","Пи","Pi","3002"
"3161","Повенец","Povenec","По","Po","3002"
"3162","Муезерский","Muezerskij","Му","Mu","3002"
"3163","Пряжа","Prjazha","Пр","Pr","3002"
"3164","Надвоицы","Nadvoicy","На","Na","3002"
"3165","Верхняя Максаковка","Verkhnjaja Maxakovka","ВМ","VM","3002"
"3166","Краснозатонский","Krasnozatonskij","Кр","Kr","3002"
"3167","Седкыркещ","Sedkyrkeshch","Сд","Sd","3002"
"3168","Нижний Чов","Nizhnij Chov","НЧ","NC","3002"
"3169","Воргашор","Vorgashor","Вр","Vr","3002"
"3170","Елецкий","Eleckij","Ел","El","3002"
"3171","Западный","Zapadnyj","За","Za","3002"
"3172","Заполярный","Zapoljarnyj","Зп","Zp","3002"
"3173","Комсомольский","Komsomolskij","Км","Km","3002"
"3174","Мульда","Mulda","Му","Mu","3002"
"3175","Октябрьский","Oktjabrskij","Ок","Ok","3002"
"3176","Промышленный","Promyshlennyj","Пр","Pr","3002"
"3177","Северный","Severnyj","Се","Se","3002"
"3178","Советский","Sovetskij","Св","Sv","3002"
"3179","Строительный","Stroitelnyj","Ст","St","3002"
"3180","Тыю","Tyju","Ты","Ty","3002"
"3181","Цементнозаводский","Tsementnozavodskij","Це","Ts","3002"
"3182","Оленьсовхоз","Olensovkhoz","Ол","Ol","3002"
"3183","Совхоз Тепличный","Sovkhoz Teplichnyj","СТ","ST","3002"
"3184","Полярный","Poljarnyj","По","Po","3002"
"3185","Пригородный","Prigorodnyj","Пи","Pi","3002"
"3186","Верхняя Инта","Verkhnjaja Inta","ВИ","VI","3002"
"3187","Кожым","Kozhym","Ко","Ko","3002"
"3188","Изъяю","Izjaju","Из","Iz","3002"
"3189","Кожва","Kozhva","Кж","Kz","3002"
"3190","Путеец","Puteec","Пу","Pu","3002"
"3191","Войвож","Vojvozh","Вй","Vj","3002"
"3192","Нижний Одес","Nizhnij Odes","НО","NO","3002"
"3193","Парма","Parma","Па","Pa","3002"
"3194","Боровой","Borovoj","Бо","Bo","3002"
"3195","Водный","Vodnyj","Вд","Vd","3002"
"3196","Шудаяг","Shudajag","Шу","Sh","3002"
"3197","Ярега","Jarega","Яр","Ja","3002"
"3200","Синдор","Sindor","Си","Si","3002"
"3206","Троицко-Печорск","Troicko-Pechorsk","ТП","TP","3002"
"3207","Благоево","Blagoevo","Бл","Bl","3002"
"3208","Междуреченск","Mezhdurechensk","Ме","Me","3002"
"3209","Усогорск","Usogorsk","Уг","Ug","3002"
"3211","Жешарт","Zheshart","Же","Zh","3002"
"3212","Приволжский","Privolzhskij","Пр","Pr","3003"
"3213","Красногорский","Krasnogorskij","Кр","Kr","3003"
"3214","Суслонгер","Suslonger","Су","Su","3003"
"3215","Килемары","Kilemary","Ки","Ki","3003"
"3216","Куженер","Kuzhener","Ку","Ku","3003"
"3217","Мари-Турек","Mari-Turek","МТ","MT","3003"
"3218","Медведево","Medvedevo","Ме","Me","3003"
"3219","Краснооктябрьский","Krasnooktjabrskij","Ка","Ka","3003"
"3220","Морки","Morki","Мо","Mo","3003"
"3221","Новый Торъял","Novyj Torjal","НТ","NT","3003"
"3222","Оршанка","Orshanka","Ор","Or","3003"
"3223","Параньга","Paranga","Па","Pa","3003"
"3224","Сернур","Sernur","Се","Se","3003"
"3225","Советский","Sovetskij","Со","So","3003"
"3226","Юрино","Jurino","Юр","Ju","3003"
"3227","Белая Гора","Belaja Gora","БГ","BG","3008"
"3228","Батагай","Batagaj","Ба","Ba","3008"
"3229","Лазо","Lazo","Ла","La","3008"
"3230","Эсэ-Хайя","Ese-Khajja","ЭХ","EK","3008"
"3231","Сангар","Sangar","Са","Sa","3008"
"3232","Разведчик","Razvedchik","Ра","Ra","3008"
"3233","Усть-Нера","Ust-Nera","УН","UN","3008"
"3234","Депутатский","Deputatskij","Де","De","3008"
"3235","Заводской","Zavodskoj","За","Za","3005"
"3236","Цементный","Tsementnyj","Це","Ts","3005"
"3237","Цементный Завод","Tsementnyj Zavod","ЦЗ","TZ","3005"
"3238","Борисково","Boriskovo","Бо","Bo","3003"
"3239","Брикетный","Briketnyj","Бк","Bk","3003"
"3240","Левченко","Levchenko","Лв","Lv","3003"
"3241","Азино","Azino","Аз","Az","3003"
"3242","Аки","Aki","Ак","Ak","3003"
"3243","Акинская Поляна","Akinskaja Poljana","АП","AP","3003"
"3244","Алтан","Altan","Ат","At","3003"
"3245","Аметьево","Ametjevo","Ам","Am","3003"
"3246","Большие Клыки","Bolshie Klyki","БК","BK","3003"
"3247","Борисоглебское","Borisoglebskoe","Бр","Br","3003"
"3248","Бутырки","Butyrki","Бт","Bt","3003"
"3249","Водозабор","Vodozabor","Во","Vo","3003"
"3250","Вознесенское","Voznesenskoe","Вз","Vz","3003"
"3251","Воровского","Vorovskogo","Вр","Vr","3003"
"3252","Гаремовский","Garemovskij","Га","Ga","3003"
"3253","Голубое Озеро","Goluboe Ozero","ГО","GO","3003"
"3254","Горки","Gorki","Го","Go","3003"
"3255","Грабаровский","Grabarovskij","Гр","Gr","3003"
"3256","Дальний","Dalnij","Да","Da","3003"
"3257","Калининский","Kalininskij","Кл","Kl","3003"
"3258","Калуга","Kaluga","Ка","Ka","3003"
"3259","Макаровка","Makarovka","Мк","Mk","3003"
"3260","Ново-Караваево","Novo-Karavaevo","НК","NK","3003"
"3261","Савиново","Savinovo","Са","Sa","3003"
"3262","Свердлова","Sverdlova","Св","Sv","3003"
"3263","Слобода Гривка","Sloboda Grivka","СГ","SG","3003"
"3264","Слобода Кизическая","Sloboda Kizicheskaja","СК","SK","3003"
"3265","Старое Аракчино","Staroe Arakchino","СА","SA","3003"
"3266","Строителей","Stroitelej","Ст","St","3003"
"3267","Тихий","Tikhij","Ти","Ti","3003"
"3268","Юдино","Judino","Юд","Ju","3003"
"3269","Торфяной","Torfjanoj","То","To","3003"
"3270","Царицыно","Tsaricyno","Ца","Ts","3003"
"3271","Строймонтаж","Strojmontazh","Ср","Sr","3003"
"3272","Большие Отары","Bolshie Otary","БО","BO","3003"
"3273","Восточный","Vostochnyj","Вс","Vs","3003"
"3274","Зеленый","Zelenyj","Зл","Zl","3003"
"3275","Индивидуальный","Individualnyj","Ин","In","3003"
"3276","Кадышево","Kadyshevo","Кд","Kd","3003"
"3277","Калинина","Kalinina","Ки","Ki","3003"
"3278","Каймары","Kajmary","Кй","Kj","3003"
"3279","Крутовка","Krutovka","Кр","Kr","3003"
"3280","Кукушкино","Kukushkino","Ку","Ku","3003"
"3281","Малые Отары","Malye Otary","МО","MO","3003"
"3282","Мирный","Mirnyj","Ми","Mi","3003"
"3283","Озерный","Ozernyj","Оз","Oz","3003"
"3284","Плодопитомник","Plodopitomnik","Пл","Pl","3003"
"3285","Совхоз Озерный","Sovkhoz Ozernyj","СО","SO","3003"
"3286","Учхоз","Uchkhoz","Уч","Uc","3003"
"3287","Салмачи","Salmachi","Са","Sa","3003"
"3288","Вишневка","Vishnevka","Ви","Vi","3003"
"3289","Отары","Otary","От","Ot","3003"
"3290","Старое Победилово","Staroe Pobedilovo","СП","SP","3003"
"3291","Актюбинский","Aktjubinskij","Аю","Au","3003"
"3292","Аксубаево","Axubaevo","Ас","Ax","3003"
"3293","Дербешкинский","Derbeshkinskij","Де","De","3003"
"3294","Алексеевское","Alexeevskoe","Ае","Ae","3003"
"3295","Нижняя Мактама","Nizhnjaja Maktama","НМ","NM","3003"
"3296","Агропоселок","Agroposelok","Ао","Ao","3003"
"3298","Апастово","Apastovo","Ап","Ap","3003"
"3300","Балтаси","Baltasi","Бл","Bl","3003"
"3301","Карабаш","Karabash","Кб","Kb","3003"
"3302","Васильево","Vasiljevo","Ва","Va","3003"
"3303","Нижние Вязовые","Nizhnie Vjazovye","НВ","NV","3003"
"3304","Камское Устье","Kamskoe Ustje","КУ","KU","3003"
"3305","Им 9 Января","Im 9 Janvarja","И9","I9","3003"
"3306","Куйбышевский Затон","Kujbyshevskij Zaton","КЗ","KZ","3003"
"3307","Затон им Куйбышева","Zaton im Kujbysheva","ЗК","ZK","3003"
"3308","Тенишево","Tenishevo","Тн","Tn","3003"
"3309","Кукмор","Kukmor","Ку","Ku","3003"
"3311","Шугурово","Shugurovo","Шу","Sh","3003"
"3312","Камские Поляны","Kamskie Poljany","КП","KP","3003"
"3313","Рыбная Слобода","Rybnaja Sloboda","РС","RS","3003"
"3314","Богатые Сабы","Bogatye Saby","БС","BS","3003"
"3315","Джалиль","Dzhalil","Дж","Dz","3003"
"3316","Крутая Гора","Krutaja Gora","КГ","KG","3003"
"3317","Уруссу","Urussu","Ур","Ur","3003"
"3318","Каа-Хем","Kaa-Khem","КХ","KK","3007"
"3319","Льнозавод","Lnozavod","Ль","Ln","3003"
"3320","Майна","Majna","Ма","Ma","3007"
"3321","Черемушки","Cheremushki","Чр","Cr","3007"
"3322","Аскиз","Askiz","Ас","As","3007"
"3323","Копьево","Kopjevo","Ко","Ko","3007"
"3324","Усть-Абакан","Ust-Abakan","УА","UA","3007"
"3325","Жемчужный","Zhemchuzhnyj","Же","Zh","3007"
"3326","Туим","Tuim","Ту","Tu","3007"
"3327","Ойсхар","Ojskhar","Ой","Oj","3005"
"3328","Мелиораторов","Melioratorov","Ме","Me","3005"
"3329","Н.Беной","N.Benoj","НБ","NB","3005"
"3330","Кундухово","Kundukhovo","Ку","Ku","3005"
"3331","Новые Лапсары","Novye Lapsary","НЛ","NL","3003"
"3332","Киря","Kirja","Ки","Ki","3003"
"3333","Вурнары","Vurnary","Ву","Vu","3003"
"3334","Ибреси","Ibresi","Иб","Ib","3003"
"3335","Буинск","Buinsk","Бу","Bu","3003"
"3336","Урмары","Urmary","Ур","Ur","3003"
"3337","Сибирский","Sibirskij","Си","Si","3007"
"3338","Сорокино","Sorokino","Со","So","3007"
"3339","Нагорный","Nagornyj","На","Na","3007"
"3340","Витаминкомбинат","Vitaminkombinat","Ви","Vi","3004"
"3341","Декоративный","Dekorativnyj","Де","De","3004"
"3342","Дружелюбный","Druzheljubnyj","Др","Dr","3004"
"3343","Знаменский","Znamenskij","Зн","Zn","3004"
"3344","Индустриальный","Industrialnyj","Ин","In","3004"
"3345","Калинино","Kalinino","Ка","Ka","3004"
"3346","Краснолит","Krasnolit","Кс","Ks","3004"
"3347","Лазурный","Lazurnyj","Лз","Lz","3004"
"3348","Лорис","Loris","Ло","Lo","3004"
"3349","Пашковский","Pashkovskij","Па","Pa","3004"
"3350","Плодородный","Plodorodnyj","Пл","Pl","3004"
"3352","Победитель","Pobeditel","По","Po","3004"
"3353","Жукова","Zhukova","Жу","Zh","3004"
"3354","Красная Поляна","Krasnaja Poljana","КП","KP","3004"
"3355","Ахтырский","Akhtyrskij","Ах","Ak","3004"
"3356","Нефтегорск","Neftegorsk","Не","Ne","3004"
"3358","Гирей","Girej","Ги","Gi","3004"
"3359","Красносельский","Krasnoselskij","Кн","Kn","3004"
"3360","Комсомолец","Komsomolec","Км","Km","3004"
"3361","Мостовской","Mostovskoj","Мо","Mo","3004"
"3362","Псебай","Psebaj","Пс","Ps","3004"
"3363","Афипский","Afipskij","Аф","Af","3004"
"3364","Ильский","Ilskij","Ил","Il","3004"
"3365","Черноморский","Chernomorskij","Че","Ch","3004"
"3366","Новомихайловский","Novomikhajlovskij","Нм","Nm","3004"
"3368","Светлогорск","Svetlogorsk","Св","Sv","3007"
"3369","Солнечный","Solnechnyj","Сл","Sl","3007"
"3370","Кедровый","Kedrovyj","Ке","Ke","3007"
"3371","Мазульский","Mazulskij","Ма","Ma","3007"
"3373","Ирша","Irsha","Ир","Ir","3007"
"3374","Урал","Ural","Ур","Ur","3007"
"3376","Диксон","Dixon","Дк","Dx","3007"
"3378","Заводской","Zavodskoj","За","Za","3008"
"3379","Угловое","Uglovoe","Уг","Ug","3008"
"3380","Врангель","Vrangel","Вр","Vr","3008"
"3381","Ливадия","Livadia","Лв","Lv","3008"
"3382","Дунай","Dunaj","Ду","Du","3008"
"3383","Путятин","Putjatin","Пу","Pu","3008"
"3384","Кавалерово","Kavalerovo","Ка","Ka","3008"
"3385","Высокогорск","Vysokogorsk","Вы","Vy","3008"
"3386","Горнореченский","Gornorechenskij","Го","Go","3008"
"3387","Рудный","Rudnyj","Ру","Ru","3008"
"3388","Хрустальный","Khrustalnyj","Хр","Kh","3008"
"3389","Кировский","Kirovskij","Ки","Ki","3008"
"3390","Горный","Gornyj","Гр","Gr","3008"
"3391","Восток","Vostok","Во","Vo","3008"
"3392","Преображение","Preobrazhenie","Пб","Pb","3008"
"3393","Новошахтинский","Novoshakhtinskij","Но","No","3008"
"3394","Липовцы","Lipovcy","Ли","Li","3008"
"3395","Ольга","Olga","Ол","Ol","3008"
"3396","Пограничный","Pogranichnyj","Пг","Pg","3008"
"3397","Лучегорск","Luchegorsk","Лу","Lu","3008"
"3398","Терней","Ternej","Те","Te","3008"
"3399","Пластун","Plastun","Пл","Pl","3008"
"3400","Светлая","Svetlaja","Св","Sv","3008"
"3401","Славянка","Slavjanka","Сл","Sl","3008"
"3402","Зарубино","Zarubino","Зр","Zr","3008"
"3403","Краскино","Kraskino","Кр","Kr","3008"
"3404","Посьет","Posjet","По","Po","3008"
"3405","Приморский","Primorskij","Пр","Pr","3008"
"3406","Хасан","Khasan","Ха","Ks","3008"
"3407","Ярославский","Jaroslavskij","Яр","Ja","3008"
"3408","Сибирцево","Sibircevo","Си","Si","3008"
"3409","Смоляниново","Smoljaninovo","См","Sm","3008"
"3410","Шкотово","Shkotovo","Шк","Sh","3008"
"3411","Рыздвяный","Ryzdvjanyj","Ры","Ry","3005"
"3412","Солнечнодольск","Solnechnodolsk","Со","So","3005"
"3413","Березовка","Berezovka","Бе","Be","3008"
"3416","Широкий","Shirokij","Шр","Sr","3008"
"3417","Прогресс","Progress","Пр","Pr","3008"
"3418","Новорайчихинск","Novorajchikhinsk","Но","No","3008"
"3419","Архара","Arkhara","Ар","Ar","3008"
"3420","Бурея","Bureja","Бу","Bu","3008"
"3421","Талакан","Talakan","Та","Ta","3008"
"3422","Магдагачи","Magdagachi","Мг","Mg","3008"
"3423","Сиваки","Sivaki","Си","Si","3008"
"3424","Ушумун","Ushumun","Уш","Us","3008"
"3425","Майский","Majskij","Ма","Ma","3008"
"3426","Экимчан","Ekimchan","Эк","Ek","3008"
"3427","Златоустовск","Zlatoustovsk","Зл","Zl","3008"
"3428","Коболдо","Koboldo","Ко","Ko","3008"
"3429","Огоджа","Ogodzha","Ог","Og","3008"
